Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4914,-4.8,3.247,2.285
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4914,-4.7,2.88,1.91
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-6.3,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-6.1,5.269,3.032
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-6.1,5.647,1.94
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-5.9,4.737,1.636
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-5.7,6.327,2.428
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-5.6,4.339,1.124
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-5.5,4.615,1.611
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-5.4,6.099,2.409
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4927,-5.3,3.28,2.325
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-6.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.8,3.684,2.002
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.8,4.473,2.696
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.7,5.665,3.784
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.7,4.295,1.995
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.7,5.144,2.164
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.6,6.788,2.013
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.6,4.483,2.086
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4932,-5.6,6.047,2.224
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-6.4,7.587,5.582
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-6.1,6.844,4.568
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-5.9,6.595,4.388
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-5.9,6.761,3.837
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-5.9,8.512,6.158
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-5.8,11.867,9.348
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-5.7,7.111,5.174
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5002,-5.7,7.509,5.784
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-8.3,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-8.2,9.174,3.782
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-8.2,7.933,3.238
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-8.0,3.144,2.312
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-8.0,8.232,3.249
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-7.9,9.023,5.146
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-7.8,4.403,2.994
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-7.6,9.106,4.156
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5073,-7.6,8.817,3.764
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.8,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.7,9.545,6.838
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.7,9.391,7.511
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.7,4.623,2.616
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.4,11.616,9.499
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.4,11.158,9.75
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.3,10.924,8.835
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.2,9.006,7.179
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5487,-5.2,10.225,7.392
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.6,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.5,6.135,2.066
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.3,5.266,2.298
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.2,2.595,1.713
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.2,6.716,2.29
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.2,6.436,2.083
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.1,5.795,2.603
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-6.0,4.603,1.537
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5572,-5.8,5.792,2.814
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-6.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.9,6.161,2.916
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.9,4.106,2.256
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.8,5.291,2.351
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.8,5.852,2.619
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.8,4.302,3.158
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.8,4.884,2.416
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.7,5.008,1.816
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5593,-5.6,5.241,2.529
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-6.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.8,10.732,8.947
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.8,10.333,8.314
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.6,10.989,8.183
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.6,9.831,7.114
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.6,10.344,8.05
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.6,11.63,9.085
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.5,10.82,7.994
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5656,-5.5,9.587,6.749
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-7.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-6.5,9.574,6.466
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-6.5,9.541,7.645
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-6.4,11.281,7.954
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-6.3,8.653,5.782
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-6.1,9.077,7.213
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-6.0,7.838,5.545
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-5.9,9.343,7.292
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5732,-5.8,8.771,7.228
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.8,1.954,0.07
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.5,9.918,4.251
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.4,10.055,4.128
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.3,10.904,3.295
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.2,10.974,2.962
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.2,2.206,1.823
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.2,1.968,1.687
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5770,-7.2,2.782,1.714
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-6.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-6.1,11.629,9.034
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.9,4.63,2.353
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.8,5.478,2.087
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.8,10.967,8.556
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.5,11.15,8.457
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.5,11.848,8.967
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.5,11.933,9.03
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4601,-5.5,11.876,9.038
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.9,3.868,2.468
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.8,2.722,1.596
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.5,11.271,8.81
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.5,11.1,8.463
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.3,9.343,7.331
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.3,1.55,0.852
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.3,6.398,4.145
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4636,-5.1,8.593,6.434
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.6,1.596,0.927
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.6,1.981,0.884
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.4,4.921,1.379
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.3,4.828,1.686
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.2,5.112,1.41
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-5.1,9.521,8.623
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-4.9,2.413,1.589
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4688,-4.9,10.133,8.369
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-6.0,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.9,4.372,1.245
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.7,5.346,1.445
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.6,2.247,1.356
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.6,4.352,1.587
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.5,10.362,6.95
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.4,9.463,6.881
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.3,10.499,7.025
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4761,-5.3,9.176,6.343
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.8,4.646,2.158
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.7,2.375,1.756
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.5,4.277,2.408
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.4,4.993,2.048
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.4,4.618,2.31
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.3,3.685,1.794
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.3,4.627,1.714
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4768,-5.3,4.648,1.795
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-6.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.7,6.129,3.778
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.7,5.465,1.504
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.6,6.086,2.324
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.5,3.22,1.687
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.4,9.269,8.071
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.4,6.208,1.579
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.3,10.837,9.585
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4828,-5.2,10.668,9.095
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.3,9.251,7.1
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.3,10.54,7.504
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.2,8.799,6.693
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.2,8.554,6.185
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.1,9.007,6.457
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-5.1,4.098,2.962
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-4.9,8.406,6.541
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4911,-4.9,3.533,2.485
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.7,2.171,0.6
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.6,3.641,2.476
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.2,9.218,6.596
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.2,9.768,7.286
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.1,7.089,2.408
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.1,9.623,7.007
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.0,9.205,6.664
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4914,-5.0,9.853,7.375
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.7,4.604,1.976
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.6,4.956,2.014
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.5,4.853,2.707
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.5,3.305,2.552
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.4,4.781,2.555
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.3,4.809,1.851
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.1,5.474,2.336
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4927,-5.1,4.817,2.207
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-6.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-6.0,3.331,1.812
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.9,9.274,5.663
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.9,8.196,4.359
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.9,10.601,6.741
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.8,5.68,1.705
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.7,4.69,1.993
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.7,5.973,3.797
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4932,-5.5,7.202,3.08
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.2,10.664,4.969
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.2,9.005,4.067
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.2,9.457,4.18
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.0,8.619,5.736
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.0,2.611,1.923
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.0,9.302,4.627
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-6.0,8.785,4.233
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5002,-5.9,3.268,2.348
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-8.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-8.0,9.246,3.584
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.9,12.705,7.479
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.9,8.907,3.553
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.8,10.353,3.359
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.7,11.132,7.439
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.7,9.317,6.84
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.6,9.905,5.252
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5073,-7.5,9.921,3.292
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-6.3,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.7,3.123,2.679
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.3,7.393,5.622
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.2,8.484,5.56
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.2,5.366,2.747
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.1,4.971,2.724
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.1,9.551,6.681
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-5.1,10.704,8.609
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5487,-4.9,10.994,8.131
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-7.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.7,6.008,1.538
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.6,9.292,6.634
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.6,9.307,6.542
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.4,10.33,6.315
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.2,10.164,6.746
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.2,8.892,6.328
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.2,8.937,6.518
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5572,-6.1,11.247,6.909
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.8,2.098,1.643
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.7,5.975,2.251
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.7,3.542,2.372
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.5,5.784,2.925
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.4,6.145,2.298
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.4,6.645,2.153
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.3,3.171,2.255
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5593,-5.2,7.161,3.593
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-6.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.7,1.832,1.139
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.5,5.876,1.772
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.4,3.584,2.014
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.2,9.202,6.469
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.2,5.637,2.144
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.2,9.09,6.979
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.2,8.516,4.504
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_5656,-5.2,5.859,1.671
