Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LQZ,-5.4,10.185,7.094
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LQZ,-5.2,6.019,2.364
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LQZ,-4.9,9.755,7.876
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LQZ,-4.9,2.587,1.506
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LQZ,-4.7,12.391,10.015
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-7.3,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-6.5,5.77,2.156
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-6.5,9.429,8.205
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-6.2,11.541,10.364
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-5.9,10.263,8.9
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-5.8,6.226,1.898
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-5.7,2.879,1.798
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-5.7,11.314,8.978
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_NPS,-5.7,10.152,7.873
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-7.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-7.7,2.064,1.263
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-7.1,7.298,3.541
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-7.0,7.71,4.021
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-6.6,2.239,1.332
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-6.6,5.816,4.145
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-6.5,7.426,3.72
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-6.3,7.77,4.231
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_P1B,-6.3,8.395,5.883
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-7.0,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-6.8,7.131,3.045
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-6.5,10.457,6.012
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-6.4,6.526,2.599
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-6.4,2.451,1.639
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-6.2,4.522,2.756
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-6.0,10.416,5.74
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-5.9,6.161,2.104
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QDN,-5.9,6.459,2.708
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.4,2.352,1.56
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.4,11.924,8.462
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.3,12.9,9.525
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.2,9.203,5.75
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.2,7.354,4.093
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.2,10.758,7.724
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.1,6.726,1.94
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_QI9,-6.1,9.55,6.679
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-7.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-7.0,2.078,1.494
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.9,5.99,3.084
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.8,6.367,3.206
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.6,11.103,7.758
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.5,7.903,5.363
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.3,6.487,2.519
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.3,9.228,6.458
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RCX,-6.3,7.998,5.184
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-7.0,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.9,10.082,8.317
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.6,3.907,2.611
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.4,11.544,9.176
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.4,11.514,9.17
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.2,11.701,9.439
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.2,10.219,7.912
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.1,10.613,8.325
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RFX,-6.1,10.079,8.224
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.5,5.119,2.898
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.4,5.922,2.24
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.4,5.364,2.297
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.3,7.231,4.553
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.2,6.205,2.25
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.2,6.777,3.034
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.2,6.485,2.141
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_RTZ,-6.1,4.744,2.861
