Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.2,10.81,9.82
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.1,10.945,9.831
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.1,9.888,9.089
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.0,10.623,10.185
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.8,2.826,2.188
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.8,9.523,8.286
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.5,6.509,4.819
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.5,9.965,8.415
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.5,9.914,8.947
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.2,9.107,7.638
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.2,10.998,9.366
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.2,11.319,9.492
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-6.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.6,4.868,2.225
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.5,4.877,3.245
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.5,4.032,2.392
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.5,3.693,2.759
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.3,5.04,2.382
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.3,4.389,2.574
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.3,4.597,3.183
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.2,5.157,3.456
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-5.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-5.3,2.466,1.065
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-5.2,1.764,1.522
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.9,12.023,10.559
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.9,10.549,8.535
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.8,11.986,9.539
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.8,11.567,10.476
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.8,3.371,2.347
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.7,12.216,9.839
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-6.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.9,10.073,7.42
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.9,7.248,4.245
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.9,6.41,3.845
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.8,8.077,4.844
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.6,8.383,5.396
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.6,7.118,4.033
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.5,7.502,4.544
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.5,8.98,5.631
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.1,5.853,2.114
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.0,4.845,1.919
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.0,4.131,2.599
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.8,5.042,2.1
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.7,2.801,2.256
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.7,5.124,2.475
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.6,5.794,2.99
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.6,4.975,2.173
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,3.252,1.236
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,3.824,1.655
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,1.98,1.195
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,4.413,2.573
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.4,3.537,1.781
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.4,3.619,1.91
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.3,3.116,1.545
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.3,3.487,1.814
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,3.721,1.976
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,4.218,2.303
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,5.106,3.268
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.9,4.842,2.504
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.9,3.753,1.991
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.9,4.86,2.198
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.8,4.601,2.375
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.7,4.779,2.356
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-5.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.9,10.997,8.965
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.9,10.413,8.837
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.8,3.685,2.174
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.8,5.304,1.708
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.8,10.091,9.128
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.7,5.025,2.154
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.7,5.24,2.408
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.6,4.51,2.935
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-6.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.8,5.047,2.277
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.8,4.251,0.951
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.7,5.695,2.219
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.7,4.914,1.951
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.6,4.699,2.238
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.5,4.793,1.742
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.5,4.449,2.179
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.4,4.778,1.775
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.1,2.047,1.203
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.0,11.182,7.638
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.0,6.695,3.78
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.0,6.129,3.906
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,12.32,9.799
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,3.205,2.514
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,6.695,4.557
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,2.363,1.805
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.9,1.167,0.365
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.8,11.541,9.622
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.8,6.586,2.365
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.8,6.521,2.221
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.7,6.288,2.063
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.6,1.647,1.187
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.6,4.367,2.769
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.5,4.777,2.766
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.8,4.378,1.633
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.8,4.051,2.775
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.7,2.224,1.693
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.6,4.326,2.571
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.6,4.717,3.353
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.5,5.399,2.848
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.5,5.688,3.175
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.4,4.471,2.811
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,8.261,3.942
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,8.33,3.891
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,4.269,1.976
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,5.639,2.59
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.6,4.58,2.387
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.6,4.357,2.137
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.6,4.886,2.89
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.5,3.821,2.171
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-6.1,2.23,1.64
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.9,5.249,1.952
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.144,2.405
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,4.641,2.185
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.222,2.64
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.401,1.861
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.064,2.826
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,6.01,2.057
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.6,6.694,2.418
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.5,6.469,2.322
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.4,6.744,2.57
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.2,6.269,2.065
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.1,5.98,2.571
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-5.9,3.363,2.425
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-5.8,7.657,5.417
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-5.7,6.301,1.976
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-6.0,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-5.8,11.209,7.663
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-5.8,8.498,0.349
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-5.8,13.338,7.433
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-5.6,6.004,1.357
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-5.6,12.188,7.524
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-4.9,10.708,6.223
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-4.9,12.667,7.81
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3108,-4.8,6.105,2.343
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.2,2.448,0.605
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.1,8.701,6.163
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.1,8.965,6.295
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.0,9.419,6.92
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.0,8.983,6.566
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-4.0,8.625,6.429
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-3.9,9.2,6.287
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3117,-3.9,8.869,6.723
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-5.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-5.2,1.921,1.005
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-5.1,3.232,1.665
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-5.0,2.404,1.98
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-4.9,3.768,2.4
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-4.9,2.525,1.66
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-4.8,3.684,2.281
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-4.8,3.896,2.442
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3226,-4.7,2.728,2.381
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-6.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-6.3,3.037,2.32
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-6.3,6.0,3.525
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-6.0,1.935,1.568
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-6.0,3.86,3.151
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-5.9,10.273,8.337
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-5.9,11.647,10.052
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-5.8,9.861,7.991
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3397,-5.7,6.909,5.814
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-6.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-6.3,10.45,9.401
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.9,10.87,9.39
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.5,12.301,11.057
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.4,11.446,9.982
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.4,10.857,9.066
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.3,11.962,10.583
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.0,9.868,8.072
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3487,-5.0,10.995,9.261
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-5.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-5.6,5.194,1.621
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-5.5,2.89,1.826
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-5.5,5.617,2.416
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-5.4,2.143,1.82
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-4.9,9.999,8.315
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-4.8,10.322,8.178
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-4.8,7.395,6.337
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3516,-4.7,7.862,6.477
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-6.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-6.0,5.069,3.356
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-6.0,4.054,2.762
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-6.0,7.753,5.017
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-6.0,8.724,6.191
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-5.9,8.277,5.35
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-5.8,8.55,5.939
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-5.7,4.432,2.402
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3658,-5.5,3.35,2.377
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.7,2.054,1.613
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.6,4.876,2.456
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.6,1.123,0.926
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.5,5.133,2.373
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.4,3.904,2.474
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.4,5.421,2.549
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-5.0,7.267,3.358
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3784,-4.9,5.934,2.318
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-5.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-5.1,2.985,1.127
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.9,2.864,1.045
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.9,2.128,1.155
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.7,3.136,1.392
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.7,2.22,1.422
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.7,3.366,1.687
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.6,3.347,1.97
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4032,-4.6,2.768,1.405
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.3,10.712,8.689
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.2,10.571,8.498
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.2,9.487,7.206
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.1,10.093,8.055
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.1,11.352,9.008
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.1,10.827,8.855
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.1,11.331,9.049
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4058,-5.0,10.63,8.7
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.8,3.944,2.252
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.8,3.674,1.078
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.6,4.514,2.418
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.2,3.676,2.451
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.1,4.274,2.316
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-5.0,5.075,3.026
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-4.7,5.0,2.535
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4064,-4.6,4.31,2.369
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.6,5.358,2.219
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.6,3.793,1.43
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.5,5.563,2.278
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.5,4.233,1.613
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.5,4.836,2.397
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.4,4.529,1.864
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.3,2.209,1.56
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4095,-5.3,4.508,2.158
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.3,6.406,3.579
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.3,6.469,4.283
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.3,6.337,2.894
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.2,9.832,8.473
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.2,9.197,7.965
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.1,2.902,2.091
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.1,11.679,10.236
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4168,-5.0,8.92,7.803
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.4,2.257,1.603
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.4,9.262,7.378
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.3,9.452,7.98
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.1,8.41,7.008
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.1,11.009,9.346
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-5.0,9.856,7.966
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-4.9,10.014,8.513
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4171,-4.8,9.545,7.621
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.6,2.949,2.387
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.6,4.531,1.449
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.5,3.863,2.515
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.5,4.662,2.549
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.5,4.368,1.376
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.5,3.642,2.362
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.5,4.051,2.594
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4236,-5.4,3.987,2.836
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-7.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-7.0,8.995,4.524
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.8,8.749,4.113
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.7,8.497,5.315
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.7,9.257,4.322
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.6,6.779,3.564
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.6,7.902,3.955
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.6,7.676,4.489
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_4474,-6.5,8.912,4.261
