Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-6.5,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-6.3,5.651,4.5
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-6.2,2.489,1.828
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-5.8,5.603,4.397
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-5.7,5.962,4.607
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-5.7,6.17,4.647
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-5.4,3.979,2.999
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-5.3,11.084,10.221
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_657,-5.3,2.991,2.688
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.5,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.4,6.79,2.504
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.3,5.857,3.668
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.3,3.85,2.777
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.2,5.407,3.197
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.2,5.754,3.587
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.1,4.418,2.644
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-6.0,5.786,3.106
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_68P,-5.9,2.934,1.927
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-7.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-7.0,2.214,1.63
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.7,9.523,3.096
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.7,8.891,2.575
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.4,9.48,2.59
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.3,10.339,2.919
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.3,10.527,3.334
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.1,9.674,2.74
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9F2,-6.1,2.807,2.178
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-8.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.8,2.215,1.661
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.5,2.93,2.55
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.4,10.615,6.327
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.4,2.233,1.644
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.4,2.563,2.037
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.3,9.634,4.298
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.1,3.446,2.72
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9SC,-7.0,3.017,2.388
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-6.9,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-6.5,5.362,2.308
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-6.2,10.081,8.862
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-6.2,10.103,8.844
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-5.8,10.754,9.526
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-5.8,11.295,10.074
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-5.8,2.585,1.569
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-5.7,10.339,9.247
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_9UQ,-5.7,12.668,11.471
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-6.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-6.2,1.716,1.151
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-6.0,2.714,1.743
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-6.0,7.41,3.354
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-5.9,1.864,0.492
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-5.8,4.048,2.461
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-5.7,4.623,2.868
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-5.7,5.141,2.281
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_BBI,-5.7,4.303,2.161
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.5,5.29,2.177
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.4,6.415,3.504
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.0,4.166,2.769
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.0,5.051,2.351
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.0,4.672,2.392
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-5.0,2.601,1.919
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-4.9,4.767,2.401
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C5U,-4.8,5.419,2.123
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-7.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-7.1,5.829,2.858
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-7.1,5.58,2.599
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-7.1,4.586,2.124
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-6.9,3.66,2.417
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-6.8,4.163,1.946
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-6.6,4.745,2.737
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-6.6,5.688,2.718
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C7H,-6.5,4.502,2.343
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.6,5.91,2.877
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.5,5.14,2.845
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.4,6.997,3.602
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.3,4.117,2.807
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.3,5.773,2.545
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.3,5.889,2.757
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.2,6.072,2.97
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_C9F,-5.2,5.59,2.815
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.3,8.486,1.566
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.2,2.631,1.605
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.2,7.373,3.92
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.1,10.291,4.9
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.1,8.43,0.699
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.0,8.592,5.519
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-7.0,8.325,1.643
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CC9,-6.8,8.043,5.804
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.5,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.5,2.448,0.088
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.5,5.544,3.563
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.4,5.651,3.572
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.2,4.164,2.626
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.2,4.142,2.622
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.1,9.593,6.89
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-5.1,9.645,6.88
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_CLU,-4.8,11.137,9.166
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-7.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-7.6,2.868,2.045
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-7.4,3.464,2.003
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-7.3,6.912,2.167
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-6.9,3.784,2.355
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-6.8,7.215,1.746
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-6.5,7.173,2.686
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-6.5,3.95,1.991
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_DEX,-6.4,7.482,1.597
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-7.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-7.2,3.395,2.053
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-7.1,2.971,1.809
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-7.0,7.428,3.336
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-6.9,5.34,3.245
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-6.8,7.739,3.387
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-6.6,3.869,2.514
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-6.6,4.634,2.965
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_LSN,-6.5,8.374,3.972
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-5.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-5.6,2.371,1.432
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-5.2,3.256,2.013
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-4.9,3.598,2.372
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-4.7,3.938,1.467
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-4.7,4.808,2.667
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-4.6,2.788,2.393
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-4.5,3.091,2.065
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_MF8,-4.3,4.13,2.332
