Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2474,-5.8,3.585,1.269
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2474,-5.7,5.096,1.64
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2474,-5.6,5.013,3.1
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-7.3,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-7.0,6.753,2.237
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-7.0,8.577,3.248
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-6.8,6.712,2.873
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-6.8,8.299,2.778
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-6.8,8.991,3.611
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-6.6,8.778,5.149
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-6.6,8.934,3.414
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2477,-6.5,7.017,2.47
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-6.1,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-6.1,4.316,2.649
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-6.1,5.009,3.064
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-5.8,4.59,1.093
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-5.7,5.2,2.71
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-5.5,10.428,7.652
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-5.4,9.373,6.332
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-5.4,11.247,8.346
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2725,-5.3,9.934,7.722
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-6.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.6,10.143,8.462
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.6,9.462,8.459
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.6,9.469,8.468
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.6,6.433,2.909
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.4,11.597,10.292
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.3,9.598,7.894
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.3,6.081,2.935
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_2955,-5.3,9.268,7.603
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.7,6.142,2.291
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.6,3.224,2.035
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.6,4.95,2.417
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.6,1.495,0.596
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.5,7.03,3.576
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.4,4.986,1.964
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.4,6.022,2.317
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_3042,-5.3,4.373,2.975
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-6.0,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-5.8,2.043,1.27
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-5.5,9.404,8.414
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-5.5,10.862,9.673
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-5.4,13.317,11.893
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-5.4,10.152,8.99
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-5.0,10.166,8.918
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-4.9,11.663,10.012
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_444,-4.9,11.718,9.896
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-5.7,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-5.0,3.989,2.843
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-4.6,4.142,3.1
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-4.5,3.812,2.401
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-4.1,11.006,10.326
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-3.9,11.292,10.445
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-3.9,10.282,9.478
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-3.8,11.224,10.232
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SC2,-3.6,12.279,11.252
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.8,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.7,9.771,7.844
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.6,10.269,8.305
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.5,9.25,7.395
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.3,3.982,2.172
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.3,11.133,8.871
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.2,10.73,8.36
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.1,9.222,7.309
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SFX,-6.0,10.613,8.322
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.4,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.4,9.824,8.527
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.3,11.087,9.068
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.3,6.326,3.886
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.2,8.782,6.589
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.2,5.762,3.527
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.1,7.547,5.315
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.1,5.65,3.527
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_SRE,-6.0,6.254,3.955
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.5,6.652,3.281
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.5,10.886,7.981
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.3,6.518,2.377
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.3,6.372,2.269
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.2,3.882,2.475
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.1,7.931,4.784
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.1,5.05,2.975
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TE4,-5.0,2.747,1.918
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-9.5,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-9.0,8.278,3.497
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.8,8.149,3.635
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.7,2.343,1.595
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.7,5.913,2.937
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.6,7.342,3.792
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.6,7.507,4.051
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.5,8.605,3.69
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TLS,-8.4,9.157,4.056
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-6.6,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-6.3,4.134,2.581
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-6.2,5.49,2.352
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-6.0,5.935,2.736
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-5.9,2.544,1.753
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-5.8,5.966,3.672
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-5.7,5.568,2.261
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-5.6,10.226,7.866
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_TP0,-5.6,5.001,2.456
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.5,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.5,2.495,2.288
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.3,9.519,4.014
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.2,3.56,2.362
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.2,9.67,5.09
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.1,5.582,4.087
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.1,3.608,2.97
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.1,10.112,7.534
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_XRA,-6.1,3.904,3.422
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-7.3,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-7.1,8.793,7.322
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.9,10.104,6.673
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.8,11.216,9.103
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.7,11.263,7.951
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.7,4.988,2.894
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.6,8.736,7.177
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.5,3.965,2.486
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_YMZ,-6.5,12.655,10.148
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-6.2,0.0,0.0
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.9,10.396,7.969
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.8,10.693,6.212
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.8,11.253,8.023
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.5,10.647,7.263
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.5,6.746,3.405
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.3,10.529,8.434
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.3,12.002,8.919
Model_CYFIP2_WT_DOPE___-160988.06250_minimized_Z80,-5.2,10.964,7.531
