Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.3,6.241,3.45
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,5.554,3.087
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,6.054,3.527
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.6,11.658,10.362
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.5,12.184,10.831
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.4,4.226,3.201
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.4,4.27,3.534
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,10.918,10.263
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,11.6,10.539
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,10.586,9.945
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,10.234,9.633
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-6.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.8,5.718,2.831
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.7,5.6,2.95
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.5,2.793,2.161
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.4,6.097,3.061
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.3,5.955,3.719
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,5.718,2.867
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,5.723,2.388
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.1,5.311,2.289
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.6,11.628,10.35
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.6,12.277,10.926
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.5,4.069,3.039
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.4,4.316,3.557
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.3,11.149,10.337
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.3,2.465,2.003
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,3.666,2.978
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,11.583,10.522
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-6.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.8,5.631,2.708
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.8,5.599,3.297
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.5,2.898,2.187
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.4,6.038,2.985
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.3,5.787,3.03
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,5.277,2.865
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,5.914,2.743
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_06X,-5.2,5.676,3.177
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.6,11.696,10.405
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.5,12.403,10.981
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.5,4.256,3.099
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.4,4.303,3.533
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.3,11.007,10.316
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,11.146,9.993
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.2,10.282,9.624
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_2C0,-5.1,3.628,3.017
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-1.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-1.0,23.483,23.483
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.9,6.374,6.374
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.8,6.193,6.193
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.8,13.469,13.469
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.7,14.198,14.198
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.7,8.931,8.931
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.7,12.97,12.97
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4YH,-0.7,15.245,15.245
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-7.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-7.0,12.134,10.69
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.9,12.493,10.663
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.8,3.481,1.502
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.8,3.329,2.205
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.7,11.153,9.727
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.5,10.986,9.273
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.5,9.933,8.263
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5RL,-6.4,10.923,9.439
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.9,1.606,0.094
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.5,2.196,1.33
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.5,4.068,2.906
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.2,4.08,3.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.2,4.83,3.759
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.1,10.685,10.097
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.1,10.618,10.377
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6U9,-4.0,10.927,10.403
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.4,2.831,1.979
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.4,7.979,2.488
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.3,2.985,1.587
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.3,4.188,2.598
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.3,5.076,3.344
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.2,8.433,4.899
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.2,3.105,2.012
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_7V7,-6.2,8.049,2.06
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-8.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-7.4,9.121,6.365
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-7.4,0.952,0.922
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-7.2,7.954,2.323
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-6.6,7.922,2.744
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-6.3,3.814,2.594
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-6.1,2.772,2.055
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-6.0,7.827,2.677
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C23_H27_N3_O7.txt,-6.0,8.123,2.93
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.5,6.414,1.924
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.5,4.896,2.172
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.4,2.693,1.973
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.3,7.697,2.314
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.2,4.351,1.962
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.2,5.503,2.591
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.0,5.132,1.856
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C24_H36_O5.txt,-6.0,5.162,2.461
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-6.0,3.757,2.082
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.9,4.643,1.719
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.9,1.999,1.352
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.8,6.926,2.765
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.7,6.798,2.404
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.6,6.767,3.135
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.6,6.418,2.475
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C25_H40_O6.txt,-5.4,9.304,5.445
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.4,5.049,2.345
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.4,2.81,0.866
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.4,1.706,0.984
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.3,3.83,1.975
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.3,3.734,1.338
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.3,5.051,2.099
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.2,3.385,1.673
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C26_H29_N_O.txt,-6.2,4.355,2.094
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.6,2.76,2.047
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.5,7.947,2.818
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.4,3.782,2.874
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.3,7.617,1.959
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.1,8.662,3.347
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.0,5.788,3.306
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.0,8.51,2.239
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O.txt,-6.0,7.772,2.621
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-7.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-7.6,2.382,1.485
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-7.5,5.077,2.717
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-7.3,2.609,1.803
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-7.1,3.242,1.769
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-6.9,8.658,2.153
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-6.9,6.282,4.188
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-6.9,1.835,1.482
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C27_H44_O3.txt,-6.9,8.543,3.154
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.6,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.5,6.018,2.999
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.4,8.6,3.78
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.4,8.783,5.349
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.3,4.852,3.081
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.3,6.317,3.299
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.1,5.282,3.304
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.1,6.042,2.712
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C33_H35_F_N2_O5.txt,-6.1,2.107,1.666
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-8.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-8.1,5.158,2.48
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-8.1,5.218,2.3
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-7.9,5.15,2.519
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-7.7,5.758,2.043
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-7.6,5.106,2.45
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-7.6,5.339,2.361
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-7.6,9.593,4.537
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C35_H38_CL_N_O3_S.txt,-7.4,9.243,4.32
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-8.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-7.8,3.873,2.879
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-7.7,10.335,3.283
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-7.5,4.88,3.383
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-7.4,3.473,2.779
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-7.1,9.863,5.41
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-6.8,4.499,3.362
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-6.8,10.523,4.29
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C41_H64_O14.txt,-6.7,4.483,3.343
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-6.4,2.976,2.071
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-6.1,6.993,2.314
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-5.9,6.957,2.568
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-5.7,5.86,3.606
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-5.5,8.357,2.72
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-5.4,8.789,3.77
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-5.1,9.808,5.543
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C44_H69_N_O12.txt,-5.1,8.802,3.056
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-7.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-6.4,10.421,3.39
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-6.1,9.491,3.438
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-5.6,9.282,3.015
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-5.5,10.689,2.757
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-5.4,9.913,3.942
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-5.3,10.735,3.756
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C51_H79_N_O13.txt,-5.0,9.77,3.523
