Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.7,10.269,7.23
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.7,3.721,3.073
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.6,11.742,9.54
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.5,3.065,1.545
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.3,12.706,9.534
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.3,2.496,1.634
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.3,8.625,6.672
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H26_O2.txt,-6.3,6.957,1.301
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-6.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.7,11.279,7.697
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.6,9.463,6.239
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.6,11.141,7.42
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.6,4.412,3.164
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.4,3.912,2.928
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.3,7.076,4.343
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.3,8.5,5.938
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C18_H36_N4_O11.txt,-5.2,10.553,7.212
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-7.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-7.0,2.802,2.423
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.9,12.339,7.929
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.8,12.423,9.193
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.5,7.061,3.894
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.4,8.995,4.647
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.3,4.71,2.299
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.3,11.894,8.851
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H16_CL_N_O4.txt,-6.3,12.555,8.836
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-7.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.7,6.127,3.876
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.5,6.756,3.247
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.5,5.651,3.621
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.3,11.813,9.137
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.3,6.534,4.539
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.3,6.546,1.218
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.2,6.151,2.225
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C19_H28_O2.txt,-6.2,6.833,2.765
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-7.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-7.2,1.744,1.245
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-7.1,3.117,2.209
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-7.0,3.708,2.61
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-7.0,5.055,3.709
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-6.8,6.248,4.671
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-6.6,7.256,3.056
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-6.6,4.251,2.896
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C20_H16_N2_O4.txt,-6.6,4.053,3.93
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.7,6.806,3.638
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.6,6.28,3.635
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.5,4.671,3.242
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.5,4.928,4.005
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.4,4.291,3.04
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.3,7.334,4.103
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.3,1.723,1.166
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H24_F3_N3_S.txt,-6.2,5.259,3.817
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-7.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.7,7.039,1.439
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.6,7.012,2.219
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.5,4.069,2.703
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.5,2.079,1.705
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.4,7.52,1.977
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.3,3.372,1.941
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.3,7.432,2.646
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C21_H30_O2.txt,-6.3,7.074,1.666
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-7.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-7.0,4.251,2.208
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-7.0,4.289,2.012
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-6.7,3.439,2.442
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-6.6,4.275,2.736
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-6.4,7.322,2.67
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-6.3,9.827,5.388
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-6.2,4.129,1.939
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8(1).txt,-6.2,7.406,2.751
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.8,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.6,7.104,2.762
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.5,7.202,2.448
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.3,7.122,2.95
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.2,7.672,2.7
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.1,7.308,3.082
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-6.0,7.286,4.259
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-5.9,2.775,2.025
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H24_N2_O8.txt,-5.9,7.475,4.682
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-7.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-7.0,6.985,1.851
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-6.6,7.04,1.779
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-6.5,2.769,2.109
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-6.3,3.735,2.416
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-6.2,3.999,2.235
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-6.1,3.844,2.507
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-5.8,3.431,2.128
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H29_F_O5.txt,-5.8,3.609,2.346
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-7.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-7.4,5.029,2.792
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-7.2,6.165,3.482
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-7.1,4.28,2.667
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-7.1,5.59,3.37
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-6.9,8.014,2.321
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-6.9,8.029,2.118
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-6.8,8.038,2.772
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_Formula_C22_H30_N6_O4_S.txt,-6.7,5.419,3.509
