Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_16362,-7.0,5.637,3.513
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-5.3,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-5.1,4.966,2.677
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-5.0,4.781,2.691
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-4.9,4.948,2.623
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-4.9,11.757,10.368
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-4.9,2.509,1.334
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-4.8,4.492,2.216
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-4.8,2.194,1.331
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_26757,-4.7,3.96,2.481
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.7,2.043,1.29
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.7,10.219,7.077
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.5,11.812,9.798
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.4,10.674,8.199
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.4,9.842,7.032
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.3,10.091,7.17
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.3,8.948,7.212
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_33741,-5.3,11.103,8.479
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-6.3,2.068,1.628
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-6.3,1.807,1.639
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-6.1,11.519,8.949
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-6.0,6.486,2.804
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-5.9,5.911,2.92
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-5.8,4.349,2.07
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-5.8,4.926,2.134
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_47811,-5.7,5.542,2.834
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.6,4.404,2.451
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.5,2.609,1.627
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.5,4.054,2.34
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.5,3.592,2.208
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.4,4.896,2.189
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.4,5.251,3.05
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.4,7.181,2.439
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_54687,-5.4,5.13,2.408
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-7.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-7.0,2.958,1.46
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-7.0,2.596,1.211
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-7.0,1.871,1.008
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-6.9,3.445,2.325
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-6.9,9.753,1.749
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-6.7,8.588,4.688
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-6.7,2.615,1.79
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_56959,-6.5,2.548,1.087
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.3,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.3,10.685,8.136
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.3,12.369,10.114
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.2,10.586,7.978
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.1,11.771,9.565
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.1,10.946,8.151
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.0,10.706,7.939
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-6.0,11.003,8.271
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5775,-5.9,11.016,7.98
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.3,9.822,6.156
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.3,9.752,6.786
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.2,3.133,2.136
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.2,9.362,6.117
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.2,2.396,1.695
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.2,10.34,4.404
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.1,3.556,2.414
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5794,-5.1,1.961,1.65
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-7.3,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-7.1,9.622,7.893
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-7.0,5.292,3.038
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-6.8,12.823,10.43
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-6.7,4.321,2.807
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-6.6,6.636,1.009
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-6.6,5.608,3.291
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-6.5,13.389,10.404
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_5870,-6.5,5.708,2.71
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-5.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-5.5,1.989,1.451
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-5.5,10.225,9.533
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-5.4,5.002,2.916
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-5.0,10.7,8.846
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-5.0,3.433,2.436
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-4.9,10.781,9.525
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-4.9,11.354,9.444
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6041,-4.8,10.671,9.722
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.6,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.6,2.515,2.242
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.5,5.004,3.451
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.5,12.794,10.586
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.5,5.581,2.014
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.3,11.333,9.934
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.3,2.088,1.767
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.3,5.338,3.156
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6047,-5.2,12.661,10.371
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-5.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-5.2,11.375,10.086
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-5.0,4.491,2.291
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-4.9,11.07,10.041
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-4.9,11.024,10.028
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-4.8,11.234,10.273
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-4.8,3.836,2.469
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-4.7,10.968,10.392
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6082,-4.6,13.137,11.705
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-7.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-6.7,2.51,1.935
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-6.6,7.811,3.138
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-6.4,7.16,2.178
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-6.1,2.412,1.771
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-6.0,7.193,2.821
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-6.0,7.016,2.838
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-5.9,7.455,2.282
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6279,-5.8,3.641,2.767
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.6,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.6,9.212,4.152
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.4,8.585,3.054
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.4,9.628,3.158
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.2,3.609,2.855
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.2,4.357,2.516
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.0,3.893,2.277
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-7.0,5.245,3.452
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_6729,-6.9,9.762,3.621
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-6.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-6.1,5.353,1.905
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-6.0,2.121,0.756
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-6.0,4.784,2.121
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-6.0,4.568,2.127
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-6.0,3.683,2.112
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-5.8,3.691,1.911
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-5.6,4.335,1.926
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_92253,-5.6,5.947,1.894
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-7.7,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-7.6,0.969,0.891
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-7.0,7.1,2.214
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-6.9,7.147,1.734
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-6.4,1.795,1.621
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-6.3,2.709,1.853
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-6.2,3.707,2.33
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-6.1,7.404,2.596
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_9782,-6.1,7.061,2.006
