Ligand,Binding Affinity,rmsd/ub, rmsd/lb
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.2,10.81,9.82
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.1,10.945,9.831
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.1,9.888,9.089
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3226,-4.0,10.623,10.185
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.8,2.826,2.188
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.8,9.523,8.286
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.5,6.509,4.819
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.5,9.965,8.415
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.5,9.914,8.947
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.2,9.107,7.638
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.2,10.998,9.366
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3397,-5.2,11.319,9.492
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-6.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.6,4.868,2.225
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.5,4.877,3.245
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.5,4.032,2.392
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.5,3.693,2.759
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.3,5.04,2.382
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.3,4.389,2.574
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.3,4.597,3.183
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3487,-5.2,5.157,3.456
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-5.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-5.3,2.466,1.065
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-5.2,1.764,1.522
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.9,12.023,10.559
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.9,10.549,8.535
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.8,11.986,9.539
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.8,11.567,10.476
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.8,3.371,2.347
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3516,-4.7,12.216,9.839
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-6.2,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.9,10.073,7.42
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.9,7.248,4.245
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.9,6.41,3.845
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.8,8.077,4.844
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.6,8.383,5.396
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.6,7.118,4.033
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.5,7.502,4.544
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3658,-5.5,8.98,5.631
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.1,5.853,2.114
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.0,4.845,1.919
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-6.0,4.131,2.599
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.8,5.042,2.1
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.7,2.801,2.256
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.7,5.124,2.475
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.6,5.794,2.99
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_3784,-5.6,4.975,2.173
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,3.252,1.236
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,3.824,1.655
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,1.98,1.195
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.5,4.413,2.573
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.4,3.537,1.781
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.4,3.619,1.91
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.3,3.116,1.545
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4032,-4.3,3.487,1.814
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,3.721,1.976
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,4.218,2.303
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-5.0,5.106,3.268
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.9,4.842,2.504
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.9,3.753,1.991
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.9,4.86,2.198
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.8,4.601,2.375
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4058,-4.7,4.779,2.356
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-5.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.9,10.997,8.965
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.9,10.413,8.837
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.8,3.685,2.174
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.8,5.304,1.708
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.8,10.091,9.128
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.7,5.025,2.154
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.7,5.24,2.408
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4064,-4.6,4.51,2.935
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-6.0,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.8,5.047,2.277
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.8,4.251,0.951
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.7,5.695,2.219
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.7,4.914,1.951
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.6,4.699,2.238
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.5,4.793,1.742
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.5,4.449,2.179
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4095,-5.4,4.778,1.775
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.1,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.1,2.047,1.203
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.0,11.182,7.638
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.0,6.695,3.78
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-5.0,6.129,3.906
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,12.32,9.799
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,3.205,2.514
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,6.695,4.557
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4168,-4.8,2.363,1.805
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.9,1.167,0.365
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.8,11.541,9.622
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.8,6.586,2.365
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.8,6.521,2.221
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.7,6.288,2.063
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.6,1.647,1.187
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.6,4.367,2.769
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4171,-4.5,4.777,2.766
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.8,4.378,1.633
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.8,4.051,2.775
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.7,2.224,1.693
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.6,4.326,2.571
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.6,4.717,3.353
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.5,5.399,2.848
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.5,5.688,3.175
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4236,-5.4,4.471,2.811
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,8.261,3.942
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,8.33,3.891
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,4.269,1.976
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.7,5.639,2.59
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.6,4.58,2.387
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.6,4.357,2.137
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.6,4.886,2.89
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4474,-5.5,3.821,2.171
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-6.4,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-6.1,2.23,1.64
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.9,5.249,1.952
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.144,2.405
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,4.641,2.185
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.222,2.64
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.401,1.861
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,5.064,2.826
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4499,-5.5,6.01,2.057
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.9,0.0,0.0
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.6,6.694,2.418
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.5,6.469,2.322
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.4,6.744,2.57
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.2,6.269,2.065
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-6.1,5.98,2.571
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-5.9,3.363,2.425
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-5.8,7.657,5.417
Model_CYFIP2_R87C_DOPE___-161301.70313_minimized_4595,-5.7,6.301,1.976
